,designation,location,jobInfo,description,experience,company,jobId,jdURL,latestPostedDate,vacancies,isTopEmployer,isFeaturedEmployer,isPremium,isWebJob,isQuickWebJob,logoUrl,tELogoUrl,isApplied,isTopEmployerLite,whitelistedkeywords,keywords,keywordsAr,email,isFormBasedApply,jobRedirection,shortlisted,expiringSoon,isArchived,bitFlag,recruiterActive,designationSeo,isConfidentialCompany,isConsultant,jobSource,isEasyApply
884,IT SALES INTERNSHIP,Alexandria - Egypt,Bachelor Degree;Good command of English and MS Office,Job Description• Contact with customers and provide all information and offers about our products.• Generate new sales leads through several channels.• Close sales and achieve monthly targets.• Identify customers needs and generate interest.• Create and maintain a database of current and potential customers.• Following up with customers.• Coordinating between different team members to ensure getting their inputs on time before the proposal submission date.• Follow up with the potential customers after sending them the offers.,"{'min': '0', 'max': '1'}","{'name': 'inovaeg', 'id': '10003826', 'url': None}",280223500037,it-sales-internship-jobs-in-alexandria-egypt-in-inovaeg-0-to-1-year-n-cd-10003826-jid-280223500037,1677560400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10003826/10003826.gif,https://static.naukimg.com/ni/nipjp/10003826/10003826.gif,False,False,,IT SALES INTERNSHIP,IT SALES INTERNSHIP,,False,False,False,False,False,0,False,IT SALES INTERNSHIP,False,False,WEB,False
885,IT Procurement,Cairo - Egypt,"Good knowledge of supplier or third party management software;Experience in collecting and analyzing data;Proven working experience as a procurement manager, procurement officer...","•Devise and use fruitful sourcing strategies•Discover profitable suppliers and initiate business and organization partnerships•Negotiate with external vendors to secure advantageous terms•Approve the ordering of necessary goods and services•Finalize purchase details of orders and deliveries•Examine and test existing contracts•Track and report key functional metrics to reduce expenses and improve effectiveness•Collaborate with key persons to ensure clarity of the specifications and expectations of the company•Foresee alterations in the comparative negotiating ability of suppliers and clients•Expect unfavorable events through analysis of data and prepare control strategies•Perform risk management for supply contracts and agreements•Control spend and build a culture of long-term saving on procurement costsQualifications•Proven working experience as a procurement manager, procurement officer or head of procurement•Knowledge of sourcing and procurement techniques as well as a dexterity in “reading” the market•Talent in negotiations and networking•Good knowledge of supplier or third party management software•Aptitude in decision-making and working with numbers•Experience in collecting and analyzing data•Strong leadership capabilities•BSc degree in supply chain management, logistics or business administration","{'min': '0', 'max': '10'}","{'name': 'Smart Business Tec', 'id': '10006473', 'url': None}",050522500238,it-procurement-jobs-in-cairo-egypt-in-smart-business-tec-0-to-10-years-n-cd-10006473-jid-050522500238,1651723200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10006473/10006473.gif,https://static.naukimg.com/ni/nipjp/10006473/10006473.gif,False,False,it procurement,IT Procurement,IT Procurement,,True,False,False,False,False,1,False,IT Procurement,False,False,FBA,True
886,Senior Solutions Architect,Cairo - Egypt,Customer Centricity : Creates a positive internal customer experience during internal customer journeys and touch points Innovation: Continuously learn new trends in the market ...,"Job PurposeCreate, manage and maintain the master blueprint (enterprise architecture) that guides the organization’s business and IT systems by having the vision and long-term perspective that gives the organization direction. This enables the prioritizing the business activities of etisalat and facilitates the adaptation of technology to the changing business needs.Report To Position NameProduct change impact analysis for  Products and services evaluation  Cost optimization initiatives  Organization transformations and capability buildingRFP Construction and evaluation  Contribute in the RFP generation of new network elements and solutions to ensure consistency and covering over all solution requirements.  Contributes in the evaluation of the responses to the RFPPlatform owner (SOA suite)  System planning and sizing  Accepts requirements from demand teams and produce high level design of the process and be accountable for task implementation during projects.  Request resources from Service delivery for implementation.  Provide a detailed documented description of the business process and the business process architecture. Review design with service delivery team.Design review Review designs made by domain experts in business, application and technology domainsChange Review Be part of the CAB for change requests that impacts the architecture, below are the change requests cases and the involvement required:  New system, HW, SW or integration point (ie: an integration point is usually connecting two systems together)  Removal of a system, HW, SW, integration point  Change of integration protoco Keeps architecture artifacts updated with plans and changes in the enterprise architecture repository. Enterprise Architects provide guidance to the Project Architects who apply enterprise standards and guidelines at the project levelEnterprise solution architecture: management of the solution portfolio over time. Facilitate the content development of the enterprise solution architecture, including identifying and categorizing solution patterns and associated financial and technical condition information. Defining the value-add of IT investments to organizations requires risk management, financial management and accounting skills.Customer Centricity : Creates a positive internal customer experience during internal customer journeys and touch points Innovation: Continuously learn new trends in the market and propose new ideas, approaches and insights Operational Excellence : Takes responsibility—Accepts responsibility for outcomes of one’s work; with focus on accurate high quality operations daily routine, processes and workflows. People Management : Demonstration of team spirit and a proactive collaboration with cross functional projects. Demonstrate company values and compliance with company policy.","{'min': '5', 'max': '8'}","{'name': 'Etisalat Misr', 'id': '201473', 'url': 'etisalat-misr-careers-cid-201473'}",170223000007,senior-solution-architect-jobs-in-cairo-egypt-in-etisalat-misr-5-to-8-years-n-cd-201473-jid-170223000007,1676610000,1,False,False,False,False,False,https://static.naukimg.com/ni/nipjp/201473/201473.gif,https://static.naukimg.com/ni/nipjp/201473/201473.gif,False,False,"informatics,system architect,togaf","Senior Solutions Architect,IT Governance & PMO,InformaticS,System Development,IT architecture development,IT architecture support,standardizing,System Architect,TOGAF","Senior Solutions Architect,IT Governance & PMO,InformaticS,System Development,IT architecture development,IT architecture support,standardizing,System Architect,TOGAF",,False,False,False,False,False,0,False,Senior Solutions Architect,False,False,POSTED,True
887,BMC Remedy Senior ITSM Engineer,Cairo - Egypt,Experience in translating high level process requirements into detailed process implementations within Remedy;3 years experience as System Administrator;3 years experience suppo...,". Operate and administer the ITSM environment based on BMC Remedy, Analytics and Smart reporting..Support of the individual modules and maintain and supervise the system interfaces and operating manuals. Design and set up new workflows.. Remedy administration and developmentConfiguring Remedy Incident, Change, Problem, and AssetConfiguring SLAs within RemedyProvide technical support for operations and environment support aspects of the ITS Enterprise ITSM Suite which serves customers, engineers, user-support groups, and management.Building CMDBs and enhancing Atrium Integrator workflowsUpdating and refining CMDB reconciliation workflows","{'min': '3', 'max': '5'}","{'name': 'ITS', 'id': '20010162', 'url': None}",210223500098,bmc-remedy-senior-m-engineer-jobs-in-cairo-egypt-in-its-3-to-5-years-n-cd-20010162-jid-210223500098,1676955600,1,False,False,False,True,False,,,False,False,,BMC Remedy Senior ITSM Engineer,BMC Remedy Senior ITSM Engineer,,False,False,False,False,False,0,False,BMC Remedy Senior ITSM Engineer,False,True,WEB,False
888,Senior Principal Technical Consultant,Egypt - Egypt,"6-8 years of experience relevant to this position including 3-4 years consulting experience preferred;Oracle Banking Digital Experience provides an enterprise-class, open, moder...","*An experienced consulting professional who has a broad understanding of solutions, industry best practices, multiple business processes or technology designs within a product/technology family. Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices.Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices. Demonstrates expertise to deliver functional and technical solutions on moderately complex customer engagements. May lead the solution design and implementation aspects of engagement(s) ensuring high quality, integrated software solutions within constraints of time and budget. May act as the team lead on projects, providing coaching, guidance and feedback to develop skills of team members. Effectively consults with management of customer organizations. Participates in business development activities. Develops and leads detailed solutions for moderately complex projects.6-8 years of experience relevant to this position including 3-4 years consulting experience preferred. Undergraduate degree or equivalent experience preferred. Product or technical expertise relevant to practice focus. Ability to communicate effectively. Ability to build rapport with team members and clients. Ability to travel as needed.As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '4', 'max': '12'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",251122500926,principal-technical-consultant-jobs-in-egypt-in-oracle-4-to-12-years-n-cd-10002838-jid-251122500926,1669352400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Senior Principal Technical Consultant,Senior Principal Technical Consultant,,False,False,False,False,False,0,False,Senior Principal Technical Consultant,False,False,WEB,False
889,SAP CONSULTANTS,Egypt - Egypt,Experience classroom and workshop-based training in SAP Technologies;;Candidates must be currently unemployed or employed in a part time/non-permanent role not related to career...,"SAP CONSULTANTSThe role of an SAP Consultant can be divided into 2 functions: Functional and Technical.The consultant will contribute to blueprinting, design, implementation, operation, optimization, and upgrade phase of a S/4 HANA project, and provide business process as well as functional expertise, and project guidance to our clients to ensure their investment in SAP software and consulting services will make their business the best run business.The Consultant is also responsible for maintaining a high degree of customer satisfaction in each of their accounts in addition to growing and developing referenceable customers through their investigation, analysis, consulting, coaching, knowledge transfer, and relationship-building efforts.CERTIFICATE INFORMATION:RISE with SAPEvery enterprise needs to develop new business models to avoid being disrupted, gain efficiencies to fund innovation, and transform mission-critical systems without business risk. RISE with SAP is the solution.RISE with SAP is a comprehensive offering with:• Cloud ERP for every business need• Industry next practices and extensibility• Analytics and business process transformation• Outcome-driven services from SAP and our partnersSAP S/4HANA Cloud is a complete enterprise resource planning (ERP) system with built-in intelligent technologies, including AI, machine learning, and advanced analytics. It helps companies adopt new business models, manage business change at speed, orchestrate internal and external resources, and use the predictive power of AI. Benefit from tight, native integration between processes, industry depth, and a consistent in-memory data model.HOW YOU BENEFIT:• Start your journey to become an SAP Consultant;• Gain globally-recognised associate-level SAP Certifications;• Learn directly from SAP experts;• Experience classroom and workshop-based training in SAP Technologies;• Develop the soft skills needed to prepare you for successful job applications;• Benefit from introductions to job opportunities within the SAP Ecosystem to help secure a position after the training. Please note this program does not guarantee you a job at the end of it.WHAT WE REQUIRE FROM A CANDIDATE:• Candidates must have the legal right to work in Egypt .• Candidates must be currently unemployed or employed in a part time/non-permanent role not related to career aspirations;• Candidates must be educated to at least Bachelor level in a field related to Business Administration / Management Information Systems / Engineering• Candidates will preferably have graduated within the last 3 years with a GPA in the top quartile proof of this may be requested.• Candidates must have a keen interest in starting an SAP-related career involving travel;• Candidates should be fluent in English, both written and spoken;• The program will commence by either this April or May 2023 and full-time availability from 9am 6pm from Sunday - Thursday throughout the training period is essential. The Program will last for 2 months.","{'min': '3', 'max': '7'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",200223500351,consultants-jobs-in-egypt-in-sap-3-to-7-years-n-cd-10001044-jid-200223500351,1676869200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,,SAP CONSULTANTS,SAP CONSULTANTS,Careers@sap.com,False,False,False,False,False,0,False,SAP CONSULTANTS,False,False,EMAIL,True
890,Principal Engineer with Experience on Oracle Analytics,Egypt - Egypt,"As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;A Bachelor*s degree in Computer Science, Engineerin...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.As a Senior Systems Engineer, you will interface with the customer*s IT staff on a regular basis. Either at the client*s site or from a remote location, you will be responsible for resolution of moderately complex technical problems related to the installation, recommended maintenance and use and repair/workarounds for Oracle products. You should be highly experienced in some Oracle products and several platforms that are being supported. You will be expected to work with only general guidance from management while advising management on progress/status.Job duties are varied and complex utilizing independent judgment. May have project lead role. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the highest levels of customer satisfaction is essential. A Bachelor*s degree in Computer Science, Engineering or equivalent experience is preferred with five years related experience. Experience with Oracle*s core products, applications, and tools is important.As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '7'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",101122500900,principal-engineer-jobs-in-egypt-in-oracle-5-to-7-years-n-cd-10002838-jid-101122500900,1668056400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,,False,False,False,False,False,0,False,Principal Engineer with Experience on Oracle Analytics,False,False,WEB,False
891,Data Engineer-Data Integration,Cairo - Egypt,"Experience includes full lifecycle implementation of the technical components of a business intelligence solution;With deep expertise in many industries, we offer strategy, expe...","ShareShareData Engineer-Data Integration607142BRYour Role and ResponsibilitiesDesigns and builds solutions to move data from operational and external environments to the business intelligence environment using Informatica, Ab Initio software and DataStage (formerly Ascential) - IBM's WebSphere Data Integration Suite. Skills include designing and developing extract, transform and load (ETL) processes. Experience includes full lifecycle implementation of the technical components of a business intelligence solution.IntroductionAt IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.Required Technical and Professional Expertise4-7 Years of experiencePreferred Technical and Professional ExperienceNARequired EducationBachelor's DegreePreferred EducationMaster's DegreeAbout Business UnitIBM Consulting is IBM s consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.Your Life @ IBMAre you craving to learn more? Prepared to solve some of the world's most unique challenges? And ready to shape the future for millions of people? If so, then it's time to join us, express your individuality, unleash your curiosity and discover new possibilities.Every IBMer, and potential ones like yourself, has a voice, carves their own path, and uses their expertise to help co-create and add to our story. Together, we have the power to make meaningful change to alter the fabric of our clients, of society and IBM itself, to create a truly positive impact and make the world work better for everyone.It's time to define your career.","{'min': '4', 'max': '7'}","{'name': 'IBM', 'id': '10000037', 'url': None}",041122500663,data-engineer-data-integratio-jobs-in-cairo-egypt-in-ibm-4-to-7-years-n-cd-10000037-jid-041122500663,1667534400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,False,False,,Data Engineer-Data Integration,Data Engineer-Data Integration,,False,False,False,False,False,0,False,Data Engineer-Data Integration,False,False,WEB,False
892,"Senior Finance Specialist, Accounts Receivable",Egypt - Egypt,"Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related...","We help the world run betterOur company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!PURPOSE AND OBJECTIVES:The main task is proactive engagement with both internal and external customer. A key element in this role is interaction and communication with other team members and managers in an international environment, and as such requires advanced communication and language skills.What you will do:• Support Middle East Market and integrate an experienced team split between various locations• Support our cash collection efforts to increase overall SAP Cash Flow by managing open receivables.• Interact daily with customers and SAP internal department such as commercial teams, billing department, Sales Community• Investigate billing discrepancies to ensure timely payments• Spot risks and ensure timely escalation to management• Meet Cash Collection KPI and participate to process implementation and development.What you will bring :In this role, we would expect from you:• Fluent English & Arabic• Excellent communication and relationship building skills• Solution oriented and self-driven with an innovative approach to address daily challenges• Open for change with an agile mindset and demonstrating resilience• Willingness to learn and grow• Ideally some financial background• Enjoying teamwork and readiness to learn from othersWORK EXPERIENCE:• 7 10 years of professional experience in Finance & Accounting• Must have prior experience in Accounts Receivable & Credit ControlEDUCATION:Bachelor or Master's degree in Business Administration, Accounting/FinanceWe build breakthroughs togetherSAP innovations help more than 400,000 customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with 200 million users and more than 100,000 employees worldwide, we are purpose-driven and future-focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, we build breakthroughs, together.We win with inclusionSAP s culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone regardless of background feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world.SAP is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to the values of Equal Employment Opportunity and provide accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.comFor SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy . Specific conditions may apply for roles in Vocational Training.EOE AA M/F/Vet/Disability:","{'min': '10', 'max': '13'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",240223500375,accounts-receivable-specialist-jobs-in-egypt-in-sap-10-to-13-years-n-cd-10001044-jid-240223500375,1677214800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,accounts receivable,"Senior Finance Specialist,Accounts Receivable","Senior Finance Specialist,Accounts Receivable",,False,False,False,False,False,0,False,Senior Finance Specialist  Accounts Receivable,False,False,WEB,False
893,"Finance Specialist, Accounts Receivable - Egypt",Egypt - Egypt,"Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related...","We help the world run betterOur company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!PURPOSE AND OBJECTIVES:The main task is proactive engagement with both internal and external customer. A key element in this role is interaction and communication with other team members and managers in an international environment, and as such requires advanced communication and language skills.What you will do:• Support Middle East Market and integrate an experienced team split between various locations• Support our cash collection efforts to increase overall SAP Cash Flow by managing open receivables.• Interact daily with customers and SAP internal department such as commercial teams, billing department, Sales Community• Investigate billing discrepancies to ensure timely payments• Spot risks and ensure timely escalation to management• Meet Cash Collection KPI and participate to process implementation and development.What you will bring :In this role, we would expect from you:•Fluent English & ArabicExcellent communication and relationship building skillsSolution oriented and self-driven with an innovative approach to address daily challengesOpen for change with an agile mindset and demonstrating resilienceWillingness to learn and growIdeally some financial backgroundEnjoying teamwork and readiness to learn from othersWORK EXPERIENCE:• 3 6 years of professional experience• Prior experience in Accounting & Finance• Working experience in cash collections is a big plusEDUCATION:Bachelor or Master's degree in Business Administration, Accounting/FinanceWe build breakthroughs togetherSAP innovations help more than 400,000 customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with 200 million users and more than 100,000 employees worldwide, we are purpose-driven and future-focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, we build breakthroughs, together.We win with inclusionSAP s culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone regardless of background feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world.SAP is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to the values of Equal Employment Opportunity and provide accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.comFor SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy . Specific conditions may apply for roles in Vocational Training.EOE AA M/F/Vet/Disability:Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, age, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability.Successful candidates might be required to undergo a background verification with an external vendor.Requisition ID: 366610 | Work Area: Finance | Expected Travel: 0 - 10% | Career Status: Professional | Employment Type: Regular Full Time | Additional Locations: #LI-Hybrid.","{'min': '3', 'max': '6'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",240223500377,accounts-receivable-specialist-jobs-in-egypt-in-sap-3-to-6-years-n-cd-10001044-jid-240223500377,1677214800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,"finance specialist,accounts receivable","Finance Specialist,Accounts Receivable","Finance Specialist,Accounts Receivable",,False,False,False,False,False,0,False,Finance Specialist  Accounts Receivable - Egypt,False,False,WEB,False
894,SAP Project Principal Consultant,Egypt - Egypt,SAP Certification in at least 1 major module;The role requires the candidate to have Proven experience as a Program / Project Manager:;Successful candidates might be required to...,"We help the world run betterOur company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!The role requires the candidate to have Proven experience as a Program / Project Manager:•• Managing large scale and complex SAP Projects in and around Middle East (in last 3 years) from inception to timely completions• Large Team Structures 20+ member for over 6 months in a project in at least 3 engagements• Financial Management of projects worth 2 Mil. USD or more in at least 3 engagements• QA Gate Reviews per implementation methodologies• Leading project management processes including planning tasks, resource allocation, risk management, time management, financial management, HR management, quality management, monitoring and reporting, documenting and record keeping• Project Governance processes leading steering committees and advising key actions to handle smooth project execution• Capability to oversee partner-led implementations in the capacity of Trusted Advisor to the partner, client project management team, and project sponsor• Proficiency in developing and implementing effective and efficient risk/issues management methods across all projects and related topics• Ensuring the project meets internal and external customer requirements• Alignment with product management frequently on roadmap items• Management reporting internal and external• SAP Certification in Project Management Framework/Methodologies like SAP Activate• Cloud solution implementations like SuccessFactors, ARIBA, Cx, etc.• SAP Certification in at least 1 major module• PMP certification or equivalentThe following are good to have skills•• Knowledge of large-scale lift and shift projects (Rise migrations, etc.)• Migration of solutions from on-Prem to cloud• Knowledge of Agile methodologies related to SAP implementations• Certifications / specialization in niche areas of SAP implementation• Intense knowledge of various SAP solutions• Work experience with global SAP partnersMust have soft skills•• Exceptional communication skills• Excellent team management skills• Ability to laisse with C-Level Executives• Innovative Thinking• Outstanding presentation, documentation, and presentation skills• Proficiency with project management tools used by the enterprises• Understanding of project contracts, documentation, and reviews• Fluency in English & Arabic national language Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, age, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability.Successful candidates might be required to undergo a background verification with an external vendor.Requisition ID: 362552 | Work Area: Consulting and Professional Services | Expected Travel: 0 - 10% | Career Status: Professional | Employment Type: Regular Full Time | Additional Locations: #LI-Hybrid.","{'min': '3', 'max': '4'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",020223500427,principal-consultant-jobs-in-egypt-in-sap-3-to-4-years-n-cd-10001044-jid-020223500427,1675314000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,,SAP Project Principal Consultant,SAP Project Principal Consultant,Careers@sap.com,False,False,False,False,False,0,False,SAP Project Principal Consultant,False,False,EMAIL,True
895,Techno-Functional Consultant,Egypt - Egypt,"Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position;In addition, experience ...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",241122500596,techno-functional-consultant-jobs-in-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-241122500596,1669266000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Techno-Functional Consultant,Techno-Functional Consultant,,False,False,False,False,False,0,False,Techno-Functional Consultant,False,False,WEB,False
